Date,Open,High,Low,Close,Volume
20030328,2.4305,2.4721,2.2141,2.2557,9042924
20030331,2.2557,2.6219,2.1891,2.5803,12666400
20030401,2.8134,3.0048,2.6219,2.8966,17411480
20030402,2.8966,3.0381,2.6885,2.6968,9038197
20030403,2.6968,3.0298,2.6885,2.9632,26427010
20030404,2.9632,3.113,2.7468,2.7967,17526050
20030407,2.7967,3.0215,2.7218,2.7551,17245710
20030408,2.7551,2.8716,2.7135,2.8716,31098630
20030409,2.8716,2.9049,2.7967,2.8716,9330148
20030410,2.8716,2.9049,2.7634,2.8217,17400840
20030411,2.8217,2.8633,2.7967,2.83,5743672
20030414,2.83,2.8467,2.7967,2.8383,7154823
20030415,2.8383,2.8883,2.805,2.8633,7274379
20030416,2.8633,2.9465,2.8134,2.8716,33790208
20030417,2.8716,2.8966,2.8134,2.8383,16787940
20030421,2.8383,2.8383,2.7967,2.8383,5338380
20030422,2.7759,2.83,2.7218,2.7801,10547150
20030423,2.7801,2.8134,2.6802,2.7135,14721140
20030424,2.7135,2.7551,2.6136,2.6302,13704050
20030425,2.6302,2.7218,2.6219,2.7052,5556549
20030428,2.7052,2.7551,2.6802,2.7135,4319423
20030429,2.7135,2.7884,2.7135,2.7718,5060692
20030430,2.8425,2.8966,2.7884,2.8883,8201457
20030501,2.8883,2.9382,2.8134,2.8966,6931523
20030502,2.8966,3.0631,2.8883,2.9632,13952230
20030505,3.0839,3.163,3.0048,3.1546,9039638
20030506,3.242,3.2961,3.1879,3.2628,13324950
20030507,3.2628,3.3294,3.2046,3.2878,10974320
20030508,3.1463,3.2379,3.0548,3.113,9966667
20030509,3.163,3.1963,3.1297,3.163,5769348
20030512,3.2961,3.4043,3.1879,3.2129,16588250
20030513,3.2129,3.2295,3.138,3.1546,9093537
20030514,3.1733,3.2431,3.0999,3.2094,7858470
20030515,3.2094,3.3273,3.1757,3.2936,8944368
20030516,3.2936,3.3526,3.2599,3.3189,7870547
20030520,3.3189,3.4116,3.2936,3.3694,10870090
20030521,3.3694,3.4621,3.3105,3.4537,10460150
20030522,3.4537,3.4789,3.3105,3.3105,12407920
20030523,3.3105,3.3779,3.2936,3.3526,4874569
20030526,3.3526,3.4031,3.3273,3.3442,1903698
20030527,3.3442,3.3526,3.201,3.201,9344895
20030528,3.201,3.3105,3.0915,3.2094,6388684
20030529,3.2094,3.2431,3.0493,3.1167,12995040
20030530,3.1167,3.2347,3.1167,3.2262,4826535
20030602,3.3105,3.361,3.2599,3.2599,7391063
20030603,3.2599,3.302,3.201,3.2178,5318294
20030604,3.2178,3.2684,3.201,3.2094,4145295
20030605,3.2094,3.2768,3.1757,3.2599,4131839
20030606,3.2599,3.4116,3.2599,3.4116,9136564
20030609,3.4116,3.42,3.3694,3.4116,5545312
20030610,3.5084,3.58,3.4368,3.58,14509310
20030611,3.58,3.58,3.4789,3.5632,9103226
20030612,3.6643,3.7485,3.58,3.7317,12894170
20030613,3.7317,3.8243,3.6053,3.6895,22507960
20030616,3.6895,3.7232,3.5295,3.7232,6752591
20030617,3.7232,3.9254,3.7232,3.917,6409469
20030618,3.917,3.917,3.7906,3.8075,9344586
20030619,3.8075,3.8749,3.7317,3.8327,4090751
20030620,3.9254,4.0012,3.8496,4.0012,12661930
20030623,4.0012,4.0012,3.8327,3.9591,6411392
20030624,3.8622,3.917,3.8075,3.8833,3624798
20030625,3.8833,3.9591,3.8496,3.8496,7892081
20030626,3.8496,3.9001,3.8412,3.8664,2587191
20030627,3.8664,3.9422,3.8327,3.9422,6032753
20030630,3.9422,3.9759,3.8496,3.8496,10061290
20030702,3.8496,3.9675,3.8412,3.858,4911252
20030703,3.858,3.8833,3.7485,3.8075,2720853
20030704,3.8075,3.8917,3.7906,3.8917,1230562
20030707,4.0812,4.2034,3.9591,4.1528,7582957
20030708,4.1528,4.4224,4.1191,4.3803,15054110
20030709,4.3803,4.6246,4.1276,4.2455,16932950
20030710,4.2455,4.3718,4.1781,4.2202,12935890
20030711,4.2202,4.3971,4.1865,4.2539,7696733
20030714,4.2539,4.2539,4.0181,4.0265,9056863
20030715,4.1486,4.2539,4.0433,4.2539,9616211
20030716,4.4379,4.586,4.2899,4.5776,21290260
20030717,4.5776,4.6368,4.4337,4.6114,12755860
20030718,4.6114,4.6452,4.5099,4.5691,11400520
20030721,4.5691,4.6029,4.4083,4.5691,6520928
20030722,4.476,4.5522,4.3999,4.4422,5459557
20030723,4.4422,4.4591,4.3829,4.3914,3345497
20030724,4.4972,4.5945,4.3999,4.4676,8808653
20030725,4.4676,4.5606,4.4168,4.4168,5452915
20030728,4.4168,4.4845,4.1037,4.1714,16152030
20030729,3.998,4.146,3.8499,3.9853,13822440
20030730,3.9853,4.3153,3.9514,4.256,15304640
20030731,4.256,4.3999,4.2476,4.3576,9929885
20030801,4.3576,4.3576,4.2137,4.2476,3619992
20030805,4.2476,4.3406,4.2053,4.2983,5508812
20030806,4.2983,4.2983,4.1122,4.1883,5240953
20030807,4.1883,4.2222,4.0699,4.0953,5675345
20030808,4.1799,4.2306,4.1291,4.1799,2908175
20030811,4.1799,4.2306,4.1545,4.1968,1997537
20030812,4.1968,4.2137,4.163,4.1714,2565038
20030813,4.1714,4.1883,4.0614,4.1883,4917559
20030814,4.1883,4.1883,4.1122,4.163,2927519
20030815,4.163,4.2053,4.0953,4.163,1368870
20030818,4.163,4.273,4.163,4.2137,4936541
20030819,4.2137,4.3322,4.2137,4.3153,3548508
20030820,4.3153,4.5353,4.256,4.5268,9734244
20030821,4.5987,4.6622,4.5353,4.6283,9689374
20030822,4.5522,4.6199,4.4845,4.5268,5212258
20030825,4.3787,4.4422,4.3153,4.3491,7739622
20030826,4.3491,4.3491,4.2391,4.2476,5648543
20030827,4.4972,4.5945,4.3999,4.5522,13348520
20030828,4.6283,4.6791,4.5776,4.6114,13277860
20030829,4.5437,4.5945,4.4929,4.4929,5960923
20030902,4.5945,4.6791,4.5099,4.5606,7722364
20030903,4.5606,4.7045,4.5606,4.7045,8232078
20030904,4.8652,5.0175,4.7129,5.0175,13386040
20030905,5.0175,5.1191,4.9329,5.0006,7264329
20030908,5.0006,5.0514,4.8822,4.9499,4356125
20030909,4.8399,4.9329,4.7468,4.8568,6764688
20030910,4.7172,4.8229,4.6114,4.7976,7974460
20030911,4.7976,4.8822,4.7806,4.806,7075589
20030912,4.6664,4.7214,4.6114,4.6537,6655027
20030915,4.8018,4.8652,4.7383,4.7552,8052515
20030916,4.7552,4.8229,4.6791,4.7299,10555930
20030917,4.7299,4.8314,4.696,4.7806,9765496
20030918,4.7806,4.8229,4.7468,4.8229,6691078
20030919,4.8229,4.8991,4.7637,4.7806,7174858
20030922,4.7806,4.7806,4.6706,4.696,4170783
20030923,4.6072,4.6876,4.5268,4.6029,5510714
20030924,4.7637,4.9075,4.6199,4.7806,15130480
20030925,4.7806,4.8229,4.7129,4.7806,12108080
20030926,4.7806,4.8145,4.7214,4.7468,4333271
20030929,4.7468,4.8991,4.7299,4.8822,8258595
20030930,4.8145,4.8737,4.7552,4.7976,7143581
20031001,4.7976,4.8822,4.7976,4.8314,3327518
20031002,4.9245,5.0091,4.8399,4.9668,6413602
20031003,4.9668,5.0852,4.9329,4.9329,5018705
20031006,4.9329,5.0768,4.8652,5.0768,3143585
20031007,5.0768,5.1191,4.9752,5.1106,5026172
20031008,5.1106,5.1445,5.0345,5.0768,6319665
20031009,5.1825,5.246,5.1191,5.2375,7889235
20031010,5.2375,5.2545,5.1698,5.2037,1790118
20031014,5.2037,5.3137,5.1445,5.3137,6153392
20031015,5.3038,5.3232,5.213,5.2638,6735422
20031016,5.2638,5.3232,5.196,5.2723,3286862
20031017,5.1621,5.2384,5.0858,5.1113,5625987
20031020,5.0477,5.1028,4.9926,5.0011,4794172
20031021,5.0011,5.0858,4.9757,4.9926,2986068
20031022,4.9248,4.9841,4.8655,4.9078,5169792
20031023,4.7892,4.8316,4.7468,4.7892,5679742
20031024,4.6705,4.7637,4.5773,4.6535,4615957
20031027,4.6535,4.84,4.6451,4.8061,3247839
20031028,4.946,4.9926,4.8994,4.9757,3416369
20031029,4.9757,5.0011,4.8316,4.8739,2707396
20031030,4.9629,5.035,4.8909,5.035,2647900
20031031,5.035,5.0435,4.8994,5.018,2310652
20031103,5.018,5.0858,4.9333,4.9841,3660906
20031104,4.9841,5.0774,4.9587,5.018,4986793
20031105,5.018,5.0689,4.9248,4.9248,3627527
20031106,4.9248,4.9587,4.8739,4.8739,3009787
20031107,4.8739,4.9502,4.7976,4.9163,5115169
20031110,4.8527,4.9078,4.7976,4.8739,2178104
20031111,4.7976,4.84,4.7553,4.8146,1493765
20031112,4.8146,4.8146,4.7468,4.7722,2800266
20031113,4.7722,4.84,4.7298,4.7468,2843586
20031114,4.7468,4.7892,4.5857,4.6027,3089754
20031117,4.4459,4.5434,4.3484,4.4501,4335443
20031118,4.4501,4.4925,4.3399,4.3654,6654879
20031119,4.3654,4.4162,4.2975,4.3823,7144216
20031120,4.3823,4.3993,4.323,4.3569,5336964
20031121,4.3569,4.3908,4.323,4.3654,3389774
20031124,4.4544,4.5264,4.3823,4.5094,2599906
20031125,4.5094,4.5094,4.3399,4.3399,7228502
20031126,4.1873,4.2806,4.0941,4.2128,12050270
20031127,4.1873,4.2806,4.0941,4.2128,12050270
20031128,4.323,4.3993,4.306,4.3314,2601985
20031201,4.3314,4.3908,4.2128,4.2382,5620760
20031202,4.2382,4.2721,4.1534,4.1958,7822312
20031203,4.4077,4.5773,4.2382,4.5773,9938077
20031204,4.5773,4.6366,4.3569,4.3908,7372021
20031205,4.3145,4.3654,4.2636,4.2721,6889736
20031208,4.2721,4.2721,4.1958,4.2552,6677826
20031209,4.2552,4.2721,4.1534,4.1534,16620230
20031210,4.1534,4.3145,4.1534,4.2213,4541780
20031211,4.3399,4.4332,4.2467,4.4332,3461739
20031212,4.4332,4.4332,4.3399,4.3738,1761314
20031215,4.3738,4.4501,4.2721,4.3145,3700370
20031216,4.3145,4.3314,4.2806,4.2806,4506161
20031217,4.3696,4.4416,4.2975,4.3908,6111085
20031218,4.3908,4.5179,4.3908,4.501,5553941
20031219,4.501,4.5942,4.4925,4.5349,7351914
20031222,4.5349,4.5603,4.3908,4.4162,2506462
20031223,4.4162,4.5094,4.3484,4.4671,4197077
20031224,4.4671,4.5349,4.4501,4.4925,929123
20031229,4.4925,4.5518,4.4162,4.5518,1851754
20031230,4.6027,4.6451,4.5603,4.6027,3500967
20031231,4.6027,4.6366,4.5942,4.6366,1301573
20040102,4.6366,4.7553,4.6196,4.7214,2307432
20040105,4.7214,4.8146,4.6535,4.7468,2763587
20040106,4.7468,4.7892,4.6705,4.7044,3150114
20040107,4.7044,4.7044,4.6027,4.6959,3897432
20040108,4.6959,4.7468,4.6112,4.662,4245804
20040109,4.662,4.662,4.5688,4.5773,5244220
20040112,4.5773,4.5857,4.4162,4.4586,4480276
20040113,4.4586,4.4671,4.4077,4.4416,2989469
20040114,4.4413,4.4608,4.3501,4.3501,3108647
20040115,4.3501,4.5289,4.3161,4.4863,7030974
20040116,4.4863,4.58,4.4693,4.5544,2757639
20040119,4.5034,4.5459,4.4608,4.5034,3287943
20040120,4.5034,4.6992,4.4693,4.6821,6304424
20040121,4.6821,4.7587,4.614,4.7587,10629790
20040122,4.9375,5.1078,4.7673,4.946,17917550
20040123,4.946,5.0141,4.8609,4.895,4908067
20040126,4.895,4.9035,4.7928,4.8439,3633671
20040127,4.9162,4.9801,4.8524,4.9545,3886402
20040128,4.9545,5.0056,4.7502,4.7502,4013469
20040129,4.7502,4.8864,4.7077,4.7587,2774067
20040130,4.7587,5.0993,4.7247,5.0993,10514190
20040202,5.0993,5.1674,4.9375,5.1418,11091650
20040203,5.1418,5.5334,5.1078,5.5249,25544650
20040204,5.5249,5.5249,5.3461,5.3717,11003040
20040205,5.3717,5.6952,5.3291,5.6526,8097418
20040206,5.6526,5.7888,5.5675,5.6781,10886560
20040209,5.6781,5.8399,5.6441,5.8058,6439937
20040210,5.8058,6.0697,5.8058,5.8739,19529930
20040211,5.8739,5.9335,5.6271,5.7888,19184830
20040212,5.593,5.7377,5.4483,5.6356,13861350
20040213,5.4909,5.576,5.4057,5.5419,7650635
20040216,5.5419,5.7122,5.4909,5.7037,3961873
20040217,5.8271,5.942,5.7122,5.8825,10947600
20040218,5.8825,6.0016,5.6271,5.6611,7204791
20040219,5.759,5.8314,5.6867,5.7292,4792910
20040220,5.7292,5.8654,5.7122,5.8314,3535576
20040223,5.8314,5.8569,5.6611,5.6696,3762289
20040224,5.5973,5.6611,5.5334,5.5675,4313752
20040225,5.5675,5.7037,5.5675,5.576,2934220
20040226,5.576,5.6867,5.5334,5.5334,2702174
20040227,5.5334,5.7292,5.5249,5.5249,4436823
20040301,5.7079,5.7803,5.6356,5.7803,7050694
20040302,5.7803,5.8058,5.6356,5.6611,2578544
20040303,5.7718,5.8399,5.7037,5.8314,4418046
20040304,5.8314,5.9676,5.8314,5.8314,5692859
20040305,5.8314,5.9591,5.7292,5.9591,3806671
20040308,5.8697,5.942,5.7973,5.8058,6353666
20040309,5.8058,5.908,5.6271,5.6441,4419515
20040310,5.5419,5.6356,5.4483,5.4738,6023020
20040311,5.4738,5.5334,5.2099,5.4823,5534540
20040312,5.4823,5.5249,5.4057,5.5249,3387955
20040315,5.3632,5.4483,5.278,5.4313,3886253
20040316,5.6186,5.7803,5.4568,5.7803,11626990
20040317,5.7803,5.8399,5.3461,5.4823,16319910
20040318,5.0524,5.2355,4.8694,5.0908,20946380
20040319,4.9716,5.0312,4.912,4.9631,14941190
20040322,4.9631,5.0652,4.895,5.0652,6735181
20040323,5.1929,5.278,5.1078,5.227,6010557
20040324,5.227,5.261,5.0908,5.0908,4017084
20040325,5.0908,5.1929,4.9545,5.0141,8065448
20040326,4.895,4.9631,4.8268,4.8524,9095968
20040329,4.9631,5.0567,4.8694,5.0226,4336091
20040330,4.9758,5.0141,4.9375,4.9801,2382618
20040331,5.0524,5.1078,4.9971,4.9971,6708633
20040401,5.1248,5.1844,5.0652,5.1844,3882694
20040402,5.1844,5.3036,5.1674,5.244,2887196
20040405,5.3163,5.3802,5.2525,5.3632,3850362
20040406,5.3632,5.4057,5.3036,5.3802,3958411
20040407,5.3802,5.4057,5.278,5.3376,8536603
20040408,5.3376,5.4313,5.2951,5.3376,3974217
20040412,5.3376,5.4313,5.278,5.4142,1999805
20040413,5.4142,5.4994,5.3802,5.4398,6651621
20040414,5.3844,5.4313,5.3376,5.3632,6827781
20040415,5.3632,5.4142,5.3036,5.4057,7375809
20040416,5.4909,5.559,5.4228,5.4994,8843081
20040419,5.4994,5.5249,5.4483,5.4994,3311470
20040420,5.4994,5.5505,5.4653,5.5505,4552875
20040421,5.5505,5.5675,5.4909,5.5419,10081810
20040422,5.593,5.6356,5.5505,5.61,3303407
20040423,5.61,5.6611,5.5079,5.576,3436357
20040426,5.576,5.6015,5.4738,5.4909,5116205
20040427,5.4909,5.5505,5.4653,5.4909,3274122
20040428,5.2568,5.4483,5.0652,5.0652,8058999
20040429,5.2312,5.3036,5.1589,5.1589,3774377
20040430,5.1589,5.2525,5.0652,5.1418,4233728
20040503,5.1418,5.278,5.0822,5.0822,4977416
20040504,5.2057,5.3121,5.0993,5.2184,3809920
20040505,5.2184,5.2525,4.7417,4.7673,8280158
20040506,4.7673,4.8098,4.5544,4.7162,16229140
20040507,4.7162,4.912,4.6396,4.7758,5609444
20040510,4.6949,4.7502,4.6396,4.7077,5097999
20040511,4.8354,4.9035,4.7673,4.8609,6557568
20040512,4.8606,5.0083,4.8032,4.9741,6230870
20040513,4.9741,5.0938,4.9656,4.9998,5143911
20040514,4.9998,5.0425,4.9143,4.9314,2921828
20040517,4.9314,4.9571,4.8289,4.8887,4053341
20040518,4.8887,4.9827,4.8289,4.863,3840165
20040519,4.9571,5.034,4.8801,4.9229,2547004
20040520,4.9229,5.0169,4.7434,4.7776,2554322
20040521,4.7776,4.8032,4.6836,4.769,2534091
20040525,4.769,4.7861,4.7092,4.7519,4444801
20040526,4.7519,4.9912,4.7434,4.9314,5735930
20040527,4.3203,4.4443,4.1964,4.2648,32478100
20040528,4.034,4.2391,3.8289,3.9058,23270990
20040531,3.9058,4.0853,3.9058,4.0084,3780426
20040601,3.8759,3.9656,3.7862,3.9571,15508380
20040602,3.8203,3.8973,3.7434,3.8203,10174130
20040603,3.8203,4.0767,3.8203,4.034,14048110
20040604,4.034,4.0938,3.8887,3.8887,15978070
20040607,3.8887,3.8887,3.658,3.6665,18007140
20040608,3.5383,3.6494,3.4272,3.4528,28428370
20040609,3.4528,3.581,3.3845,3.5383,17401920
20040610,3.5383,3.658,3.5127,3.5298,9907463
20040611,3.5682,3.5981,3.5383,3.5639,2151497
20040614,3.5639,3.5896,3.4528,3.4785,2728580
20040615,3.4785,3.5554,3.4357,3.5212,5683862
20040616,3.5212,3.5725,3.4699,3.5725,7534643
20040617,3.5725,3.6152,3.5298,3.5639,10080510
20040618,3.5639,3.5981,3.5041,3.5041,22852200
20040621,3.5041,3.5469,3.4614,3.4956,3276755
20040622,3.4956,3.5469,3.4785,3.487,3773321
20040623,3.487,3.5725,3.4614,3.4699,8807153
20040624,3.4699,3.4956,3.205,3.2221,15802860
20040625,3.3375,3.4187,3.2563,3.4016,7934379
20040628,3.4016,3.4956,3.3332,3.393,5747928
20040629,3.393,3.487,3.3845,3.487,3386667
20040630,3.487,3.5212,3.4357,3.4357,9045052
20040702,3.4357,3.4614,3.393,3.4187,5008784
20040705,3.4357,3.4614,3.393,3.4187,5008784
20040706,3.2862,3.3417,3.2306,3.299,8827066
20040707,3.299,3.3503,3.2135,3.3332,5568071
20040708,3.3332,3.3588,3.2905,3.3503,3866784
20040709,3.3503,3.3759,3.2648,3.3161,2237219
20040712,3.3161,3.3674,3.2734,3.3417,3629090
20040713,3.3887,3.4187,3.3588,3.4187,3725632
20040714,3.4183,3.438,3.2833,3.2919,9802084
20040715,3.2919,3.3091,3.2059,3.2059,6846684
20040716,3.2059,3.3091,3.1372,3.1372,9208298
20040719,3.2102,3.2661,3.1544,3.2231,5415098
20040720,3.2231,3.2661,3.1715,3.2059,8024987
20040721,3.2059,3.2231,2.9309,3.0082,17283490
20040722,3.0082,3.0856,2.8879,2.9997,15859960
20040723,2.9997,3.0856,2.9997,3.0082,4202806
20040726,3.0082,3.077,2.9567,3.0082,4938578
20040727,3.0082,3.0082,2.8278,2.8535,8958519
20040728,2.8535,2.9309,2.8535,2.9309,10290260
20040729,2.9309,3.0254,2.8535,2.8879,6525408
20040730,2.8879,2.9567,2.8707,2.8707,2899103
20040803,2.8707,2.9223,2.8449,2.8793,5883244
20040804,2.8793,2.8879,2.7504,2.7504,8081804
20040805,2.7504,2.8192,2.6902,2.716,23542940
20040806,2.6129,2.6988,2.5269,2.5785,14602200
20040809,2.6344,2.6644,2.6043,2.6644,5666665
20040810,2.6644,2.6644,2.5699,2.5871,30195790
20040811,2.5871,2.6816,2.5871,2.6387,18440630
20040812,2.6387,2.6559,2.5183,2.5699,7261135
20040813,2.5699,2.5957,2.4925,2.5441,4100375
20040816,2.5441,2.5527,2.4238,2.4496,5898923
20040817,2.4496,2.5269,2.2691,2.3121,13387890
20040818,2.3121,2.3206,2.1917,2.2433,17393500
20040819,2.2433,2.4238,2.2347,2.355,14479670
20040820,2.4539,2.5355,2.3722,2.4754,10727460
20040823,2.5312,2.5699,2.4925,2.5097,8537551
20040824,2.5914,2.6644,2.5183,2.6644,13103390
20040825,2.6644,2.8535,2.4668,2.5183,25469930
20040826,2.3722,2.4925,2.2519,2.3206,24522500
20040827,2.3378,2.441,2.3035,2.3378,8391109
20040830,2.441,2.5699,2.3292,2.5699,8457179
20040831,2.5871,2.6301,2.4066,2.6043,9023110
20040901,2.6043,2.6043,2.5097,2.5183,5996772
20040902,2.5355,2.5613,2.4754,2.5183,3164690
20040903,2.5011,2.5957,2.484,2.5785,3744470
20040907,2.6644,2.6644,2.5957,2.6129,5205990
20040908,2.5871,2.5957,2.5441,2.5785,7383609
20040909,2.5441,2.5527,2.4754,2.4925,4335733
20040910,2.4925,2.4925,2.4066,2.4496,4907568
20040913,2.4066,2.5613,2.3464,2.5613,9290243
20040914,2.5011,2.5355,2.4582,2.4925,7184455
20040915,2.484,2.5011,2.4238,2.441,3810397
20040916,2.4324,2.4668,2.2949,2.3035,6936636
20040917,2.2777,2.441,2.2777,2.4066,10328700
20040920,2.4066,2.4238,2.2949,2.3636,3853638
20040921,2.4066,2.4152,2.3464,2.3894,3223999
20040922,2.398,2.398,2.3292,2.355,7441208
20040923,2.3636,2.3808,2.355,2.3722,8858534
20040924,2.3722,2.4238,2.355,2.4152,4168007
20040927,2.4925,2.5355,2.4582,2.484,7492509
20040928,2.4925,2.5183,2.4066,2.4925,6475592
20040929,2.5011,2.6387,2.4668,2.6301,9045929
20040930,2.6301,2.7418,2.4925,2.5011,12750240
20041001,2.5355,2.673,2.5183,2.6473,6870387
20041004,2.673,2.6902,2.5699,2.6301,6465552
20041005,2.6215,2.6473,2.5613,2.5613,7609573
20041006,2.5785,2.6387,2.5527,2.5613,8037452
20041007,2.5011,2.5011,2.3808,2.398,11123680
20041008,2.3206,2.3464,2.2175,2.2691,12389810
20041012,2.3206,2.3636,2.3121,2.3206,11304220
20041013,2.3735,2.4684,2.3476,2.4253,13951130
20041014,2.4598,2.5202,2.3735,2.3907,7937149
20041015,2.408,2.4943,2.3735,2.4943,4688772
20041018,2.5288,2.5288,2.3821,2.3907,5491175
20041019,2.4339,2.4425,2.3131,2.3217,5016756
20041020,2.3303,2.4425,2.3131,2.4425,4596987
20041021,2.4425,2.4511,2.3217,2.3476,4787060
20041022,2.3562,2.3735,2.3044,2.3131,4645993
20041025,2.3217,2.3476,2.2958,2.3303,4889667
20041026,2.3389,2.3476,2.2785,2.2872,5653370
20041027,2.3131,2.3303,2.2699,2.2699,4893014
20041028,2.3303,2.3476,2.244,2.2699,8989803
20041029,2.3562,2.4166,2.3303,2.4166,8728246
20041101,2.4253,2.4598,2.3821,2.4339,2552221
20041102,2.4511,2.4598,2.3648,2.4166,2996050
20041103,2.3994,2.3994,2.3217,2.3389,4773772
20041104,2.3735,2.3994,2.3648,2.3735,4934146
20041105,2.3907,2.3994,2.3562,2.3735,5851957
20041108,2.3735,2.3735,2.3131,2.3131,3227820
20041109,2.3131,2.3303,2.2958,2.3303,4801803
20041110,2.3303,2.3994,2.2958,2.3476,3880786
20041111,2.3735,2.3735,2.2526,2.2526,2618105
20041112,2.2181,2.2785,2.1577,2.1836,9467492
20041115,2.1491,2.2526,2.0973,2.1836,10491700
20041116,2.1836,2.2613,2.1232,2.2095,4304309
20041117,2.2009,2.2613,2.1663,2.244,3758791
20041118,2.244,2.3476,2.2009,2.3476,3251430
20041119,2.3476,2.3562,2.2785,2.3303,3314734
20041122,2.244,2.244,2.1491,2.1577,5777673
20041123,2.1836,2.2267,2.1491,2.175,4486925
20041124,2.175,2.1836,2.0973,2.1059,9571499
20041125,2.1318,2.1404,2.0973,2.1232,1901645
20041126,2.1145,2.1577,2.1059,2.1577,3195129
20041129,2.1145,2.1491,2.0455,2.0714,7027335
20041130,2.0541,2.0714,1.9592,1.9851,10022600
20041201,2.0282,2.3735,2.0023,2.2958,44841620
20041202,2.3044,2.4166,2.2613,2.3994,19897060
20041203,2.3994,2.477,2.3389,2.477,11645430
20041206,2.477,2.4943,2.3821,2.3907,11791110
20041207,2.3648,2.3994,2.2699,2.3735,11549100
20041208,2.3735,2.3907,2.2699,2.3044,7749531
20041209,2.2872,2.3303,2.2009,2.2354,8179666
20041210,2.2354,2.2613,2.2009,2.2009,4068500
20041213,1.8125,1.9419,1.614,1.8211,90473832
20041214,1.9419,2.0023,1.8988,1.916,54283408
20041215,2.0196,2.0196,1.9247,1.9333,23062290
20041216,1.9333,1.9419,1.8556,1.8643,10240610
20041217,1.8643,1.8643,1.7434,1.8556,20229560
20041220,1.847,1.9419,1.8125,1.916,5686963
20041221,1.9247,1.9765,1.847,1.8988,18691360
20041222,1.8729,1.9333,1.8297,1.8988,9111105
20041223,1.8988,1.916,1.8643,1.8643,5441805
20041224,1.8988,1.916,1.8643,1.8643,5441805
20041229,1.9419,1.9937,1.8988,1.9678,6285425
20041230,1.9851,1.9851,1.8643,1.9765,3194306
20041231,1.9765,2.0628,1.8988,2.0541,2927892
20050104,2.0541,2.0541,1.9333,1.9333,10429340
20050105,1.9419,2.0282,1.9333,2.0196,3799783
20050106,2.0196,2.0455,1.9592,2.011,6307830
20050107,2.011,2.011,1.8988,1.9074,8770524
20050110,1.9333,1.9419,1.8988,1.9074,6914302
20050111,1.916,1.9592,1.8901,1.9247,5497459
20050112,1.9792,1.9879,1.9181,1.9792,3527307
20050113,1.9356,1.9617,1.8833,1.9094,7079407
20050114,1.9268,2.0053,1.9181,1.9704,4141756
20050117,2.0315,2.0576,1.9966,2.0315,3721155
20050118,2.0751,2.0751,1.9792,2.0228,5078657
20050119,2.0402,2.0489,1.9966,2.0053,3059797
20050120,2.0053,2.0489,1.9443,2.0228,5411574
20050121,2.0053,2.014,1.9443,1.9443,3263952
20050124,1.953,1.9617,1.9268,1.9356,3156985
20050125,1.953,1.9704,1.9268,1.9443,6310859
20050126,1.953,2.0925,1.953,2.0663,9426240
20050127,2.0663,2.1535,2.0315,2.1361,7583746
20050128,2.1623,2.1971,2.1274,2.1797,8873730
20050131,2.2582,2.293,2.2233,2.2843,6601932
20050201,2.3366,2.3366,2.2407,2.3018,8618039
20050202,2.3018,2.3366,2.2582,2.3279,6992765
20050203,2.293,2.3105,2.2407,2.2843,3737312
20050204,2.2582,2.2582,2.1535,2.1971,5465036
20050207,2.2233,2.2233,2.171,2.1797,3082620
20050208,2.2058,2.2146,2.1623,2.1971,5327097
20050209,2.1971,2.45,2.1971,2.3802,9354156
20050210,2.3628,2.4325,2.3105,2.3453,7461974
20050211,2.293,2.3453,2.2669,2.2756,3004122
20050214,2.3018,2.3802,2.2669,2.3628,5258605
20050215,2.3802,2.4325,2.3192,2.3192,5652169
20050216,2.3279,2.3715,2.3105,2.3192,2827761
20050217,2.3366,2.3802,2.3279,2.3541,5555229
20050218,2.3453,2.3802,2.3192,2.3453,1776166
20050222,2.3366,2.3453,2.2494,2.2494,3663169
20050223,2.2669,2.3541,2.2582,2.3453,2114759
20050224,2.3453,2.3453,2.2843,2.3105,3899195
20050225,2.3192,2.3279,2.293,2.3105,3169364
20050228,2.3279,2.3366,2.2756,2.3105,3962668
20050301,2.3018,2.3715,2.3018,2.3541,2982233
20050302,2.3453,2.4238,2.3366,2.3977,10166620
20050303,2.4413,2.6156,2.4413,2.5459,12602390
20050304,2.5808,2.6156,2.5284,2.5982,5338653
20050307,2.6592,2.7028,2.5197,2.5459,8184086
20050308,2.5459,2.572,2.4936,2.5197,2672100
20050309,2.4936,2.4936,2.3889,2.4238,9551631
20050310,2.4064,2.4413,2.3541,2.3628,7878443
20050311,2.3889,2.4151,2.3366,2.3366,5514446
20050314,2.3366,2.4151,2.3366,2.3977,2931918
20050315,2.4413,2.4936,2.4151,2.4587,5670232
20050316,2.5023,2.511,2.3628,2.4413,4324068
20050317,2.4064,2.4413,2.3453,2.3453,5466990
20050318,2.3453,2.3541,2.293,2.3453,11085690
20050321,2.3541,2.4587,2.3105,2.4064,2654765
20050322,2.3977,2.45,2.3628,2.4151,2399261
20050323,2.3715,2.4151,2.2843,2.2843,4003885
20050324,2.3453,2.3715,2.3105,2.3628,3859151
20050328,2.3541,2.3715,2.3279,2.3628,2560149
20050329,2.3366,2.3802,2.2843,2.3192,9904859
20050330,2.3453,2.4848,2.3366,2.4674,7607930
20050331,2.5284,2.5459,2.3105,2.3541,10661240
