Date,Open,High,Low,Close,Volume
20081211,275.9718,279.9947,272.9546,279.9947,99774
20081212,280.7993,288.0405,276.0040,285.7797,74641
20081215,283.2130,287.4290,278.7959,285.3854,53805
20081216,281.9257,292.0634,281.6039,290.2129,56145
20081218,293.6726,308.7424,293.6726,307.5597,80662
20081219,309.5229,313.7872,302.7724,306.1919,86350
20081222,309.7643,310.3275,298.0817,298.9829,32046
20081223,299.1116,305.9425,298.6208,298.8783,24293
20081224,303.7218,303.7218,296.0864,300.9138,5277
20081229,300.9058,307.3505,297.6955,302.7403,20488
20081230,300.1093,304.7356,300.1093,304.0517,11893
20081231,308.1390,313.7872,300.1093,313.7872,22263
20090102,309.7643,310.1022,302.7081,305.3391,62628
20090105,309.5631,309.7562,290.8002,292.0876,49129
20090106,295.7645,308.8712,288.9336,308.8712,43492
20090107,307.3505,307.3505,298.6691,302.2012,22877
20090108,301.0024,302.3219,295.0163,296.6496,35337
20090109,299.2242,300.3426,295.7887,298.4599,33279
20090112,299.3047,306.0551,297.8967,304.8643,121093
20090113,306.5620,309.3620,306.5459,307.7528,136037
20090114,305.7494,309.7643,304.7758,309.6436,153686
20090115,313.7174,320.3864,310.6194,319.4651,72251
20090116,316.2692,316.3263,307.6436,314.2066,63460
20090119,315.5110,323.5659,314.2881,322.0332,14574
20090120,322.0087,323.8187,319.1879,321.9924,31282
20090121,321.2261,323.6882,319.3836,321.2179,118847
20090122,319.7260,323.6719,319.7260,320.4434,43648
20090123,320.3945,322.0332,314.7936,319.5874,70410
20090126,319.5874,321.7723,318.2014,320.6146,24490
20090127,320.6146,322.0332,319.3999,322.0332,36865
20090128,320.1092,324.4790,320.1010,324.0714,62237
20090129,321.2179,327.5118,320.3945,327.5037,56682
20090130,329.1669,329.1669,321.5440,325.2128,57520
20090202,327.7401,328.2456,323.3050,325.8242,48823
20090203,323.8676,325.7182,322.0984,323.6638,36187
20090204,323.8757,324.8622,321.2179,322.4408,52970
20090205,323.3703,323.6556,317.3617,323.6556,34028
20090206,323.6474,325.7019,322.4408,325.7019,19707
20090209,325.7019,325.7019,317.9568,321.1364,22104
20090210,317.1416,326.1014,316.3344,324.5198,26624
20090211,322.8566,328.3434,322.8566,326.9901,19782
20090212,324.8051,327.6260,316.3263,324.4790,56874
20090213,325.2943,329.2973,324.4627,326.9330,23965
20090217,327.6097,329.3707,322.8485,324.3730,16321
20090218,323.0686,325.9628,308.4507,308.5323,53902
20090219,312.2418,312.2418,302.8824,302.8824,28287
20090220,305.7277,305.7277,280.3890,286.9764,45539
20090223,282.9001,287.0580,261.7355,262.1350,41888
20090224,264.9477,270.6709,242.5521,270.6709,67543
20090225,270.8666,271.4781,256.1591,258.0342,47230
20090226,256.0042,261.2953,252.4903,261.2953,54804
20090227,258.8495,262.1187,251.8055,251.8055,43168
20090302,244.5007,258.1809,242.3565,258.1809,51733
20090303,255.6128,260.9284,242.1364,242.5848,41463
20090304,244.0441,246.0578,236.7148,237.8725,60354
20090305,237.7828,240.4977,225.8390,229.5404,65725
20090306,226.6462,237.3589,225.9450,235.0435,58322
20090309,230.8041,234.7907,222.0643,224.2166,88796
20090310,227.6408,235.0027,224.2003,232.0759,73923
20090311,235.2065,242.1364,231.7416,239.6905,51626
20090312,239.6905,257.9445,239.6905,257.9119,47973
20090313,257.9119,259.2571,245.4708,252.3191,35058
20090316,248.5363,248.5363,240.5466,245.1529,69585
20090317,242.1364,248.2509,239.3807,248.2509,23892
20090318,244.5822,253.3382,242.5603,252.5311,44731
20090319,248.8216,254.2921,248.8216,250.6967,90028
20090320,252.7349,256.7216,249.0662,251.4957,75429
20090323,251.4957,260.5289,248.0634,252.1235,39039
20090324,246.6204,258.4418,246.6204,258.4418,37684
20090325,259.8686,264.1488,250.9821,255.3275,52140
20090326,257.0803,257.0803,253.3382,255.1807,42976
20090327,252.7838,262.5182,252.7838,262.5182,40679
20090330,256.8031,256.8031,248.3243,254.3655,59036
20090331,252.8572,265.7793,252.8572,265.7793,53085
20090401,259.4854,264.1569,254.3655,263.7411,39631
20090402,265.9913,269.0322,260.0805,264.1488,50084
20090403,267.0022,267.0022,260.7083,266.5864,43201
20090406,266.1788,267.4099,260.9936,262.1187,27788
20090407,260.8877,262.3470,254.3655,254.3899,30147
20090408,252.8164,258.8413,247.1014,252.0582,42130
20090409,257.0314,258.4418,249.4086,256.8031,37976
20090413,256.8113,259.2571,252.7349,253.4279,17695
20090414,254.1616,254.1616,247.1340,252.7349,48974
20090415,253.5502,267.4099,252.1805,267.4017,34530
20090416,266.9941,266.9941,259.2653,260.8061,37192
20090417,264.1488,264.1488,251.2022,251.3408,44573
20090420,253.5502,255.1563,247.9085,248.6586,17182
20090421,250.2891,251.5120,246.3595,251.5120,32703
20090422,251.3000,251.3000,239.7313,240.9134,72180
20090423,240.9134,254.3573,240.9134,254.3573,50756
20090424,251.5283,254.8383,250.0445,251.3000,36335
20090427,248.3324,253.1344,246.3432,248.3406,22619
20090428,250.6804,252.9306,248.7319,252.3191,13792
20090429,252.3191,253.7866,248.2428,253.7866,44139
20090430,251.1044,259.2571,251.1044,257.3005,32151
20090501,254.4551,263.5699,254.4470,261.8741,31501
20090504,264.1488,264.7439,254.5204,258.6457,36155
20090505,258.6457,263.7411,254.3573,256.3221,53121
20090506,256.8113,260.8877,252.7349,256.7624,43799
20090507,260.3170,260.3170,255.3356,255.3356,44000
20090508,255.5965,263.4150,255.2541,263.4150,40400
20090511,263.4150,263.4150,258.9310,262.5101,22859
20090512,260.1376,261.6214,252.7349,252.7349,64912
20090513,252.9632,252.9632,239.4541,242.5277,79768
20090514,242.1445,247.6313,241.3292,245.1529,56561
20090515,248.6504,250.6967,242.6418,248.7075,58336
20090519,258.4418,260.8877,248.8542,252.0909,70026
20090520,250.7049,253.7296,247.4275,249.3515,52373
20090521,247.1911,248.0879,238.0600,238.7774,57205
20090522,239.1362,240.5547,232.3368,233.2499,81024
20090525,234.4402,237.4078,232.3531,232.3531,6614
20090526,232.8096,238.0600,232.8096,235.6142,33807
20090527,235.5816,237.1550,229.4996,230.9263,40524
20090528,231.9536,233.2336,230.3149,233.1683,28519
20090529,230.5187,232.0514,229.9072,229.9317,68629
20090601,233.9836,240.4977,230.1111,233.9021,60431
20090602,233.9021,234.9456,228.3175,230.6410,34190
20090603,233.7635,233.9918,230.8693,231.1791,34247
20090604,231.5460,231.5786,225.8309,226.3445,50600
20090605,228.2930,230.5513,226.6706,229.4996,51910
20090608,232.3368,234.3097,231.9210,232.4591,25523
20090609,232.1493,232.3612,227.9261,232.3531,34287
20090610,231.5378,233.4781,230.7225,231.1872,52714
20090611,231.7742,233.1683,231.2198,232.3531,76999
20090612,231.1302,234.3097,226.2467,226.3690,70664
20090615,229.0920,233.1439,229.0920,231.5460,37598
20090616,234.3913,234.3913,231.6275,232.3531,40935
20090617,232.3612,232.9727,227.4614,228.3419,49255
20090618,228.2767,231.6112,225.5048,229.8991,40883
20090619,229.9154,237.3262,229.4833,235.9321,27041
20090622,235.8180,235.8180,228.3338,228.3990,29500
20090623,228.5294,229.3529,224.9748,228.2767,33922
20090624,228.6191,233.1602,227.4288,233.1602,32535
20090625,229.9072,233.9836,229.9072,233.9755,26546
20090626,230.7225,238.0600,230.7225,238.0600,28271
20090629,236.5191,237.1876,232.8993,232.8993,21513
20090630,236.3887,238.0600,234.2771,238.0600,35371
20090702,238.3616,240.4324,236.4294,236.8860,29976
20090703,236.6740,240.4161,236.6740,240.3265,4359
20090706,239.4541,240.5058,236.4294,239.8454,18417
20090707,237.7339,239.8536,232.3938,233.5760,25125
20090708,234.1630,236.0300,229.7360,233.7390,25861
20090709,232.8504,235.8098,230.6573,234.9619,20780
20090710,233.9999,234.3913,232.2960,233.0868,7966
20090713,230.7225,233.9836,230.7225,233.9836,16197
20090714,231.5378,237.8480,230.9426,233.9836,21409
20090715,234.0488,242.5440,233.6249,238.0600,44519
20090716,238.0600,241.1662,234.0244,234.0244,21311
20090717,234.7989,238.0600,232.3531,238.0600,16974
20090720,239.6905,239.6905,233.9592,234.1222,17643
20090721,236.4213,242.9516,235.1332,242.9516,28149
20090722,237.2447,246.1394,237.2447,244.5903,29627
20090723,242.3483,245.2833,240.6526,242.9435,45151
20090724,242.9516,254.0231,242.9516,251.9196,29759
20090727,251.9196,256.4037,248.6504,250.7049,31550
20090728,250.2891,262.4285,248.6586,257.6266,43073
20090729,254.3655,257.6184,250.6315,252.7349,24833
20090730,252.7431,257.7570,251.9196,257.2189,27137
20090731,261.4910,275.7664,260.8877,267.4099,43131
20090804,267.0022,271.7797,265.4613,267.2794,30628
20090805,268.7877,273.1168,267.6381,273.1168,26954
20090806,273.1168,274.7473,267.6137,270.8340,31592
20090807,269.0404,275.2772,268.3230,273.7282,39799
20090810,269.7741,281.8320,269.7741,278.8237,41938
20090811,278.6443,288.3705,278.6443,285.8921,40228
20090812,287.7917,291.9414,285.7535,291.9414,41187
20090813,292.6833,298.7816,289.4222,295.1292,41599
20090814,299.2055,313.8886,297.3630,308.3774,70480
20090817,306.7387,307.5213,299.5398,301.8552,35572
20090818,302.4748,302.7520,298.2843,299.8578,32973
20090819,299.1974,301.0073,297.2081,297.2081,36928
20090820,297.2081,303.5020,296.1890,296.1890,39875
20090821,296.2787,301.1133,294.2568,300.9991,45176
20090824,301.6514,304.9125,298.7979,299.1974,31214
20090825,300.8361,302.0019,297.5750,299.8904,38282
20090826,299.8904,303.6814,298.5370,301.6514,22751
20090827,301.6432,302.0590,299.2952,302.0590,63271
20090828,302.0590,304.2113,298.7816,302.1487,35371
20090831,302.4096,304.0320,300.4203,303.4287,34423
20090901,300.4040,302.4666,296.3684,296.3684,25154
20090902,294.3139,297.5750,289.9440,290.0745,35117
20090903,293.4986,309.1845,292.6833,306.9669,56530
20090904,306.9669,308.1165,303.1270,308.1165,33493
20090908,303.2819,303.3145,297.2815,301.4475,72671
20090909,299.6213,301.8552,298.1620,299.2218,36059
20090910,299.2218,305.4016,297.5750,305.4016,24895
20090911,307.8474,307.8474,301.3252,302.4666,50611
20090914,303.3716,327.4140,302.4666,313.8805,354680
20090915,316.3263,317.3128,312.6576,316.9785,46514
20090916,317.9568,323.5007,315.5110,323.5007,48064
20090917,322.7180,324.9111,317.8101,322.8485,48979
20090918,324.2589,327.0716,321.8049,324.4790,44534
20090921,324.0632,328.7674,323.6638,325.6286,23172
20090922,328.9630,331.9469,322.5631,330.1207,42750
20090923,329.9821,331.5067,327.7401,328.4739,22792
20090924,329.5337,331.0012,321.4381,326.0199,30343
20090925,322.4490,326.7699,319.6037,320.4027,39010
20090928,320.4108,335.8684,320.4108,335.8684,26197
20090929,335.4852,339.4801,335.3222,336.3005,47018
20090930,335.1999,335.4852,323.6638,324.2589,116460
20091001,324.5687,324.5687,312.6412,317.0274,67184
20091002,313.0652,317.9568,305.4261,317.9568,51612
20091005,317.7530,318.7721,311.9483,314.3615,30663
20091006,314.7773,319.0085,313.1467,315.9187,40916
20091007,316.3752,317.3861,309.1193,312.1602,26380
20091008,311.8423,317.0926,311.4265,315.3072,27945
20091009,318.5275,318.5275,308.5893,311.7608,32432
20091013,304.0972,307.4806,299.6621,307.1218,42441
20091014,309.3965,316.3263,305.8826,316.3263,37412
20091015,316.3263,316.3263,313.7582,313.9620,20631
